x,y,value,Group,Fill
355651.202729232,7248305.87594335,-0.00131179847375684,1,-0.003
356083.955267085,7248305.87594335,-0.00137200323008688,1,-0.003
356516.707804938,7248305.87594335,-0.00145830447109591,1,-0.003
356949.460342791,7248305.87594335,-0.00156086466018189,1,-0.003
357382.212880645,7248305.87594335,-0.00166342484926787,1,-0.003
357814.965418498,7248305.87594335,-0.00176598503835386,1,-0.003
358247.717956351,7248305.87594335,-0.00186854522743982,1,-0.003
358680.470494204,7248305.87594335,-0.00196242014728186,1,-0.003
359113.223032058,7248305.87594335,-0.00204710736546977,1,-0.003
359545.975569911,7248305.87594335,-0.00213602211940211,1,-0.003
359978.728107764,7248305.87594335,-0.00227022770343802,1,-0.003
360411.480645617,7248305.87594335,-0.00240443328747391,1,-0.003
360844.233183471,7248305.87594335,-0.00253863887150982,1,-0.003
361276.985721324,7248305.87594335,-0.00267284445554573,1,-0.003
361709.738259177,7248305.87594335,-0.00280597927908002,1,-0.005
362142.49079703,7248305.87594335,-0.0029354152794351,1,-0.005
362575.243334884,7248305.87594335,-0.00308360405250829,1,-0.005
363007.995872737,7248305.87594335,-0.00325228138669046,1,-0.005
363440.74841059,7248305.87594335,-0.00342062991838303,1,-0.005
363873.500948443,7248305.87594335,-0.00358405192004074,1,-0.005
364306.253486297,7248305.87594335,-0.00374747392169844,1,-0.005
364739.00602415,7248305.87594335,-0.00391089592335612,1,-0.005
365171.758562003,7248305.87594335,-0.00407431792501382,1,-0.005
365604.511099856,7248305.87594335,-0.00426072980257618,1,-0.005
366037.26363771,7248305.87594335,-0.00446343130809546,1,-0.005
366470.016175563,7248305.87594335,-0.00467198781277839,1,-0.005
366902.768713416,7248305.87594335,-0.00488054431746128,1,-0.005
367335.521251269,7248305.87594335,-0.00508910082214421,1,-0.009
367768.273789123,7248305.87594335,-0.00529765732682714,1,-0.009
368201.026326976,7248305.87594335,-0.00551182878345161,1,-0.009
368633.778864829,7248305.87594335,-0.00575613314705172,1,-0.009
369066.531402682,7248305.87594335,-0.00600043751065178,1,-0.009
369499.283940536,7248305.87594335,-0.00624474187425192,1,-0.009
369932.036478389,7248305.87594335,-0.00648904623785198,1,-0.009
370364.789016242,7248305.87594335,-0.00673335060145209,1,-0.009
370797.541554095,7248305.87594335,-0.00697146192988481,1,-0.009
371230.294091949,7248305.87594335,-0.00723610890720537,1,-0.009
371663.046629802,7248305.87594335,-0.00755053312522077,1,-0.009
372095.799167655,7248305.87594335,-0.00788105618808595,1,-0.009
372528.551705508,7248305.87594335,-0.00821157925095118,1,-0.009
372961.304243362,7248305.87594335,-0.0085421023138164,1,-0.009
373394.056781215,7248305.87594335,-0.00887262537668158,1,-0.016
373826.809319068,7248305.87594335,-0.00920314843954685,1,-0.016
374259.561856921,7248305.87594335,-0.00953367150241204,1,-0.016
374692.314394775,7248305.87594335,-0.00986419456527726,1,-0.016
375125.066932628,7248305.87594335,-0.0101947176281425,1,-0.016
375557.819470481,7248305.87594335,-0.0106766858683425,1,-0.016
375990.572008334,7248305.87594335,-0.0111720437150262,1,-0.016
376423.324546188,7248305.87594335,-0.0116674015617097,1,-0.016
376856.077084041,7248305.87594335,-0.0121627594083932,1,-0.016
377288.829621894,7248305.87594335,-0.0126581172550768,1,-0.016
377721.582159747,7248305.87594335,-0.0131534751017604,1,-0.016
378154.334697601,7248305.87594335,-0.0141908221964883,1,-0.016
378587.087235454,7248305.87594335,-0.014963134062575,1,-0.016
379019.839773307,7248305.87594335,-0.0157284696134854,1,-0.016
379452.59231116,7248305.87594335,-0.0164938051643958,1,-0.192
379885.344849014,7248305.87594335,-0.0172591407153062,1,-0.192
380318.097386867,7248305.87594335,-0.0180244762662166,1,-0.192
380750.84992472,7248305.87594335,-0.0187898118171269,1,-0.192
381183.602462573,7248305.87594335,-0.0195551473680372,1,-0.192
381616.355000427,7248305.87594335,-0.0203204829189476,1,-0.192
382049.10753828,7248305.87594335,-0.0217369728987529,1,-0.192
382481.860076133,7248305.87594335,-0.0238041561871993,1,-0.192
382914.612613986,7248305.87594335,-0.0264492284465946,1,-0.192
383347.36515184,7248305.87594335,-0.0297967493335049,1,-0.192
383780.117689693,7248305.87594335,-0.0331442702204153,1,-0.192
384212.870227546,7248305.87594335,-0.0364917911073256,1,-0.192
384645.622765399,7248305.87594335,-0.039839311994236,1,-0.192
385078.375303253,7248305.87594335,-0.0431868328811459,1,-0.192
385511.127841106,7248305.87594335,-0.0461381683565439,1,-0.192
385943.880378959,7248305.87594335,-0.0496420239314832,1,-0.192
386376.632916812,7248305.87594335,-0.0612970405772599,1,-0.192
386809.385454666,7248305.87594335,-0.0729409523605869,1,-0.192
387242.137992519,7248305.87594335,-0.0805754481569613,1,-0.192
387674.890530372,7248305.87594335,-0.0882099439533367,1,-0.192
388107.643068225,7248305.87594335,-0.0958444397497122,1,-0.192
388540.395606079,7248305.87594335,-0.103478935546088,1,-0.192
388973.148143932,7248305.87594335,-0.103855260152583,1,-0.192
389405.900681785,7248305.87594335,-0.101342588931955,1,-0.192
389838.653219638,7248305.87594335,-0.0923865748832363,1,-0.192
390271.405757492,7248305.87594335,-0.0834305608345174,1,-0.192
390704.158295345,7248305.87594335,-0.0744745467857985,1,-0.192
391136.910833198,7248305.87594335,-0.0655185327370796,1,-0.192
391569.663371051,7248305.87594335,-0.0565625186883619,1,-0.192
392002.415908905,7248305.87594335,-0.047606504639643,1,-0.192
392435.168446758,7248305.87594335,-0.0458280879953201,1,-0.192
392867.920984611,7248305.87594335,-0.0440522259095161,1,-0.192
393300.673522464,7248305.87594335,-0.0418522801145603,1,-0.192
393733.426060317,7248305.87594335,-0.0392254385699998,1,-0.192
394166.178598171,7248305.87594335,-0.0365985970254389,1,-0.192
394598.931136024,7248305.87594335,-0.0339717554808781,1,-0.192
395031.683673877,7248305.87594335,-0.0313449139363172,1,-0.192
395464.436211731,7248305.87594335,-0.0287180723917564,1,-0.192
395897.188749584,7248305.87594335,-0.0269539936501443,1,-0.192
396329.941287437,7248305.87594335,-0.0258201583801577,1,-0.192
396762.69382529,7248305.87594335,-0.0246863231101711,1,-0.192
397195.446363144,7248305.87594335,-0.0235524878401846,1,-0.192
397628.198900997,7248305.87594335,-0.0227115931429125,1,-0.192
398060.95143885,7248305.87594335,-0.022042469042719,1,-0.192
398493.703976703,7248305.87594335,-0.0213733449425254,1,-0.192
398926.456514556,7248305.87594335,-0.0207042208423318,1,-0.192
399359.20905241,7248305.87594335,-0.0200350967421383,1,-0.192
399791.961590263,7248305.87594335,-0.0193649970236102,1,-0.192
400224.714128116,7248305.87594335,-0.018719476148013,1,-0.192
400657.466665969,7248305.87594335,-0.0185489941910114,1,-0.192
401090.219203823,7248305.87594335,-0.0183785122340099,1,-0.192
401522.971741676,7248305.87594335,-0.0182080302770083,1,-0.192
401955.724279529,7248305.87594335,-0.0180375483200067,1,-0.192
402388.476817382,7248305.87594335,-0.0178670663630052,1,-0.192
402821.229355236,7248305.87594335,-0.0176965844060036,1,-0.192
403253.981893089,7248305.87594335,-0.0175001791240598,1,-0.192
403686.734430942,7248305.87594335,-0.0173011099072467,1,-0.192
404119.486968795,7248305.87594335,-0.0171020406904336,1,-0.192
404552.239506649,7248305.87594335,-0.0169029714736206,1,-0.192
404984.992044502,7248305.87594335,-0.0167039022568075,1,-0.192
405417.744582355,7248305.87594335,-0.0165048330399944,1,-0.192
405850.497120208,7248305.87594335,-0.0163057638231813,1,-0.192
406283.249658062,7248305.87594335,-0.0161066946063682,1,-0.192
406716.002195915,7248305.87594335,-0.0159100402594653,1,-0.016
407148.754733768,7248305.87594335,-0.0157419742354489,1,-0.016
407581.507271621,7248305.87594335,-0.0155739082114325,1,-0.016
297229.610119043,7249524.03576304,-0.00425250994072284,1,-0.005
297662.362656896,7249524.03576304,-0.00429213024521132,1,-0.005
298095.11519475,7249524.03576304,-0.0043317505496998,1,-0.005
298527.867732603,7249524.03576304,-0.00437137085418828,1,-0.005
298960.620270456,7249524.03576304,-0.00441099115867675,1,-0.005
299393.37280831,7249524.03576304,-0.00445061146316523,1,-0.005
299826.125346163,7249524.03576304,-0.00449023176765371,1,-0.005
300258.877884016,7249524.03576304,-0.00452985207214219,1,-0.005
300691.630421869,7249524.03576304,-0.00456947237663067,1,-0.005
301124.382959723,7249524.03576304,-0.00460909268111915,1,-0.005
301557.135497576,7249524.03576304,-0.00464871298560762,1,-0.005
301989.888035429,7249524.03576304,-0.0046883332900961,1,-0.005
302422.640573282,7249524.03576304,-0.00472795359458458,1,-0.005
302855.393111135,7249524.03576304,-0.00476757389907306,1,-0.005
303288.145648989,7249524.03576304,-0.00480719420356154,1,-0.005
303720.898186842,7249524.03576304,-0.00484681450805001,1,-0.005
304153.650724695,7249524.03576304,-0.00488643481253849,1,-0.005
304586.403262548,7249524.03576304,-0.00492605511702697,1,-0.005
305019.155800402,7249524.03576304,-0.00496567542151545,1,-0.005
305451.908338255,7249524.03576304,-0.00500529572600393,1,-0.005
305884.660876108,7249524.03576304,-0.0050449160304924,1,-0.009
306317.413413961,7249524.03576304,-0.00508453633498088,1,-0.009
306750.165951815,7249524.03576304,-0.00512415663946936,1,-0.009
307182.918489668,7249524.03576304,-0.00516829787905339,1,-0.009
307615.671027521,7249524.03576304,-0.00521416591500622,1,-0.009
308048.423565374,7249524.03576304,-0.00526003395095903,1,-0.009
308481.176103228,7249524.03576304,-0.00530590198691185,1,-0.009
308913.928641081,7249524.03576304,-0.00533606798953126,1,-0.009
309346.681178934,7249524.03576304,-0.00536385343059048,1,-0.009
309779.433716787,7249524.03576304,-0.00539163887164969,1,-0.009
310212.186254641,7249524.03576304,-0.00541942431270889,1,-0.009
310644.938792494,7249524.03576304,-0.00544720975376811,1,-0.009
311077.691330347,7249524.03576304,-0.00547499519482732,1,-0.009
311510.4438682,7249524.03576304,-0.00550278063588653,1,-0.009
311943.196406054,7249524.03576304,-0.00553056607694574,1,-0.009
312375.948943907,7249524.03576304,-0.00555835151800495,1,-0.009
312808.70148176,7249524.03576304,-0.00558613695906416,1,-0.009
313241.454019613,7249524.03576304,-0.00561392240012337,1,-0.009
313674.206557467,7249524.03576304,-0.00564170784118258,1,-0.009
314106.95909532,7249524.03576304,-0.0056694932822418,1,-0.009
314539.711633173,7249524.03576304,-0.005697278723301,1,-0.009
314972.464171026,7249524.03576304,-0.00572506416436022,1,-0.009
315405.21670888,7249524.03576304,-0.00575284960541943,1,-0.009
315837.969246733,7249524.03576304,-0.00572042475051101,1,-0.009
316270.721784586,7249524.03576304,-0.00566279083402182,1,-0.009
316703.474322439,7249524.03576304,-0.00560515691753262,1,-0.009
317136.226860293,7249524.03576304,-0.00554752300104344,1,-0.009
317568.979398146,7249524.03576304,-0.00548988908455424,1,-0.009
318001.731935999,7249524.03576304,-0.00543225516806505,1,-0.009
318434.484473852,7249524.03576304,-0.00537462125157586,1,-0.009
318867.237011706,7249524.03576304,-0.00531698733508666,1,-0.009
319299.989549559,7249524.03576304,-0.00525935341859748,1,-0.009
319732.742087412,7249524.03576304,-0.00520171950210828,1,-0.009
320165.494625265,7249524.03576304,-0.00514408558561909,1,-0.009
320598.247163119,7249524.03576304,-0.0050864516691299,1,-0.009
321030.999700972,7249524.03576304,-0.00502881775264071,1,-0.009
321463.752238825,7249524.03576304,-0.00497118383615152,1,-0.005
321896.504776678,7249524.03576304,-0.00491781339626678,1,-0.005
322329.257314532,7249524.03576304,-0.00488909757115141,1,-0.005
322762.009852385,7249524.03576304,-0.00486038174603605,1,-0.005
323194.762390238,7249524.03576304,-0.00483166592092068,1,-0.005
323627.514928091,7249524.03576304,-0.00480295009580532,1,-0.005
324060.267465945,7249524.03576304,-0.00477423427068995,1,-0.005
324493.020003798,7249524.03576304,-0.00474551844557458,1,-0.005
324925.772541651,7249524.03576304,-0.00471680262045921,1,-0.005
325358.525079504,7249524.03576304,-0.00466320819882141,1,-0.005
325791.277617358,7249524.03576304,-0.00457552032849073,1,-0.005
326224.030155211,7249524.03576304,-0.00448783245816004,1,-0.005
326656.782693064,7249524.03576304,-0.00440014458782935,1,-0.005
327089.535230917,7249524.03576304,-0.00431245671749866,1,-0.005
327522.287768771,7249524.03576304,-0.00422476884716797,1,-0.005
327955.040306624,7249524.03576304,-0.00413708097683729,1,-0.005
328387.792844477,7249524.03576304,-0.0040493931065066,1,-0.005
328820.54538233,7249524.03576304,-0.00396170523617592,1,-0.005
329253.297920184,7249524.03576304,-0.00387401736584523,1,-0.005
329686.050458037,7249524.03576304,-0.00378632949551454,1,-0.005
330118.80299589,7249524.03576304,-0.00369864162518386,1,-0.005
330551.555533743,7249524.03576304,-0.00361095375485317,1,-0.005
330984.308071597,7249524.03576304,-0.00352326588452248,1,-0.005
331417.06060945,7249524.03576304,-0.00343557801419179,1,-0.005
331849.813147303,7249524.03576304,-0.0033478901438611,1,-0.005
332282.565685156,7249524.03576304,-0.00326020227353042,1,-0.005
332715.31822301,7249524.03576304,-0.00317251440319973,1,-0.005
333148.070760863,7249524.03576304,-0.00308482653286904,1,-0.005
333580.823298716,7249524.03576304,-0.0028620643146559,1,-0.005
334013.575836569,7249524.03576304,-0.00263667136710382,1,-0.003
334446.328374423,7249524.03576304,-0.00241127841955177,1,-0.003
334879.080912276,7249524.03576304,-0.00218588547199969,1,-0.003
335311.833450129,7249524.03576304,-0.00204781155048472,1,-0.003
335744.585987982,7249524.03576304,-0.00204234256025206,1,-0.003
336177.338525836,7249524.03576304,-0.0020368735700194,1,-0.003
336610.091063689,7249524.03576304,-0.00203140457978673,1,-0.003
337042.843601542,7249524.03576304,-0.00202593558955407,1,-0.003
337475.596139395,7249524.03576304,-0.00202046659932141,1,-0.003
337908.348677249,7249524.03576304,-0.00201499760908875,1,-0.003
338341.101215102,7249524.03576304,-0.00200952861885609,1,-0.003
338773.853752955,7249524.03576304,-0.00200405962862343,1,-0.003
339206.606290808,7249524.03576304,-0.00199859063839077,1,-0.003
339639.358828662,7249524.03576304,-0.00199312164815811,1,-0.003
340072.111366515,7249524.03576304,-0.00196678162970727,1,-0.003
340504.863904368,7249524.03576304,-0.00184228943299019,1,-0.003
340937.616442221,7249524.03576304,-0.00171779723627314,1,-0.003
341370.368980075,7249524.03576304,-0.00159330503955606,1,-0.003
341803.121517928,7249524.03576304,-0.00146881284283899,1,-0.003
342235.874055781,7249524.03576304,-0.00134432064612192,1,-0.003
342668.626593634,7249524.03576304,-0.00121982844940485,1,-0.003
343101.379131487,7249524.03576304,-0.00109533625268779,1,-0.003
343534.131669341,7249524.03576304,-0.000970844055970719,1,-0.003
343966.884207194,7249524.03576304,-0.000846351859253645,1,-0.003
344399.636745047,7249524.03576304,-0.000723941928713878,1,-0.003
344832.389282901,7249524.03576304,-0.000802075187510797,1,-0.003
345265.141820754,7249524.03576304,-0.000880208446307706,1,-0.003
345697.894358607,7249524.03576304,-0.000958341705104625,1,-0.003
346130.64689646,7249524.03576304,-0.00103647496390154,1,-0.003
346563.399434314,7249524.03576304,-0.00111460822269846,1,-0.003
346996.151972167,7249524.03576304,-0.00119274148149538,1,-0.003
347428.90451002,7249524.03576304,-0.00127087474029229,1,-0.003
347861.657047873,7249524.03576304,-0.00134900799908921,1,-0.003
348294.409585726,7249524.03576304,-0.00142714125788613,1,-0.003
348727.16212358,7249524.03576304,-0.00150527451668305,1,-0.003
349159.914661433,7249524.03576304,-0.00158340777547997,1,-0.003
349592.667199286,7249524.03576304,-0.00166154103427688,1,-0.003
350025.41973714,7249524.03576304,-0.00167372094381165,1,-0.003
350458.172274993,7249524.03576304,-0.00166431146566892,1,-0.003
350890.924812846,7249524.03576304,-0.00165490198752618,1,-0.003
351323.677350699,7249524.03576304,-0.00164549250938345,1,-0.003
351756.429888552,7249524.03576304,-0.00163608303124072,1,-0.003
352189.182426406,7249524.03576304,-0.00162667355309798,1,-0.003
352621.934964259,7249524.03576304,-0.00161726407495525,1,-0.003
353054.687502112,7249524.03576304,-0.00165364367103681,1,-0.003
353487.440039965,7249524.03576304,-0.00174915072807597,1,-0.003
353920.192577819,7249524.03576304,-0.00184465778511511,1,-0.003
354352.945115672,7249524.03576304,-0.00191984971625328,1,-0.003
354785.697653525,7249524.03576304,-0.00198005447258333,1,-0.003
355218.450191378,7249524.03576304,-0.00204025922891337,1,-0.003
355651.202729232,7249524.03576304,-0.00210046398524342,1,-0.003
356083.955267085,7249524.03576304,-0.00216066874157346,1,-0.003
356516.707804938,7249524.03576304,-0.00225937722220289,1,-0.003
356949.460342791,7249524.03576304,-0.00236193741128887,1,-0.003
357382.212880645,7249524.03576304,-0.00246449760037486,1,-0.003
357814.965418498,7249524.03576304,-0.00256705778946084,1,-0.003
358247.717956351,7249524.03576304,-0.00266961797854681,1,-0.003
358680.470494204,7249524.03576304,-0.00277217816763279,1,-0.005
359113.223032058,7249524.03576304,-0.0028819885279958,1,-0.005
359545.975569911,7249524.03576304,-0.00300763237651087,1,-0.005
359978.728107764,7249524.03576304,-0.00314185937174749,1,-0.005
360411.480645617,7249524.03576304,-0.00327471204194755,1,-0.005
360844.233183471,7249524.03576304,-0.00340414804230263,1,-0.005
361276.985721324,7249524.03576304,-0.00353358404265771,1,-0.005
361709.738259177,7249524.03576304,-0.00366302004301279,1,-0.005
362142.49079703,7249524.03576304,-0.00379245604336787,1,-0.005
362575.243334884,7249524.03576304,-0.00393564061742962,1,-0.005
363007.995872737,7249524.03576304,-0.0041043179516118,1,-0.005
363440.74841059,7249524.03576304,-0.00427299528579398,1,-0.005
363873.500948443,7249524.03576304,-0.00444167261997616,1,-0.005
364306.253486297,7249524.03576304,-0.00461034995415834,1,-0.005
364739.00602415,7249524.03576304,-0.00477834873810242,1,-0.005
365171.758562003,7249524.03576304,-0.00494608845011881,1,-0.005
365604.511099856,7249524.03576304,-0.00513475552321946,1,-0.009
366037.26363771,7249524.03576304,-0.00535016499754027,1,-0.009
366470.016175563,7249524.03576304,-0.00556386937599751,1,-0.009
366902.768713416,7249524.03576304,-0.00576984646165804,1,-0.009
367335.521251269,7249524.03576304,-0.00597582354731859,1,-0.009
367768.273789123,7249524.03576304,-0.00618180063297915,1,-0.009
368201.026326976,7249524.03576304,-0.00638960815768585,1,-0.009
368633.778864829,7249524.03576304,-0.00663495308326304,1,-0.009
369066.531402682,7249524.03576304,-0.00688029800884019,1,-0.009
369499.283940536,7249524.03576304,-0.00712564293441741,1,-0.009
369932.036478389,7249524.03576304,-0.00738129488210924,1,-0.009
370364.789016242,7249524.03576304,-0.00766990105335739,1,-0.009
370797.541554095,7249524.03576304,-0.00795850722460553,1,-0.009
371230.294091949,7249524.03576304,-0.00833772257113003,1,-0.009
371663.046629802,7249524.03576304,-0.00877170975432149,1,-0.016
372095.799167655,7249524.03576304,-0.00920569693751283,1,-0.016
372528.551705508,7249524.03576304,-0.00963968412070423,1,-0.016
372961.304243362,7249524.03576304,-0.0100736713038956,1,-0.016
373394.056781215,7249524.03576304,-0.0104066115548681,1,-0.016
373826.809319068,7249524.03576304,-0.0107371346177334,1,-0.016
374259.561856921,7249524.03576304,-0.0110676576805986,1,-0.016
374692.314394775,7249524.03576304,-0.0113981807434638,1,-0.016
375125.066932628,7249524.03576304,-0.0117895019796357,1,-0.016
375557.819470481,7249524.03576304,-0.0122848598263192,1,-0.016
375990.572008334,7249524.03576304,-0.0127802176730028,1,-0.016
376423.324546188,7249524.03576304,-0.0135415408456584,1,-0.016
376856.077084041,7249524.03576304,-0.0144002982692721,1,-0.016
377288.829621894,7249524.03576304,-0.0152590556928859,1,-0.016
377721.582159747,7249524.03576304,-0.0161178131164997,1,-0.192
378154.334697601,7249524.03576304,-0.0171943529587261,1,-0.192
378587.087235454,7249524.03576304,-0.0188145924091419,1,-0.192
379019.839773307,7249524.03576304,-0.020434831859558,1,-0.192
379452.59231116,7249524.03576304,-0.021755705735733,1,-0.192
379885.344849014,7249524.03576304,-0.0225210412866434,1,-0.192
380318.097386867,7249524.03576304,-0.0232863768375538,1,-0.192
380750.84992472,7249524.03576304,-0.024051712388464,1,-0.192
381183.602462573,7249524.03576304,-0.0248170479393744,1,-0.192
381616.355000427,7249524.03576304,-0.0263443896376785,1,-0.192
382049.10753828,7249524.03576304,-0.028411572926125,1,-0.192
382481.860076133,7249524.03576304,-0.0304787562145714,1,-0.192
382914.612613986,7249524.03576304,-0.03254683048216,1,-0.192
383347.36515184,7249524.03576304,-0.0351075345021995,1,-0.192
383780.117689693,7249524.03576304,-0.0378579034190229,1,-0.192
384212.870227546,7249524.03576304,-0.0406082723358463,1,-0.192
384645.622765399,7249524.03576304,-0.0433586412526698,1,-0.192
385078.375303253,7249524.03576304,-0.0461090101694928,1,-0.192
385511.127841106,7249524.03576304,-0.0488593790863162,1,-0.192
385943.880378959,7249524.03576304,-0.0523158196158584,1,-0.192
386376.632916812,7249524.03576304,-0.0639708362616352,1,-0.192
386809.385454666,7249524.03576304,-0.0756258529074119,1,-0.192
387242.137992519,7249524.03576304,-0.087280869553187,1,-0.192
387674.890530372,7249524.03576304,-0.0989358861989637,1,-0.192
388107.643068225,7249524.03576304,-0.105348482303633,1,-0.192
388540.395606079,7249524.03576304,-0.108440555478028,1,-0.192
388973.148143932,7249524.03576304,-0.108854600738166,1,-0.192
389405.900681785,7249524.03576304,-0.100021026969849,1,-0.192
389838.653219638,7249524.03576304,-0.0911874532015303,1,-0.192
390271.405757492,7249524.03576304,-0.0823538794332116,1,-0.192
390704.158295345,7249524.03576304,-0.073520305664893,1,-0.192
391136.910833198,7249524.03576304,-0.0646867318965743,1,-0.192
391569.663371051,7249524.03576304,-0.0558531581282568,1,-0.192
392002.415908905,7249524.03576304,-0.0499074843684553,1,-0.192
392435.168446758,7249524.03576304,-0.0476011983035968,1,-0.192
392867.920984611,7249524.03576304,-0.0454633840985677,1,-0.192
393300.673522464,7249524.03576304,-0.0433255698935385,1,-0.192
393733.426060317,7249524.03576304,-0.0411877556885096,1,-0.192
394166.178598171,7249524.03576304,-0.0388362494653591,1,-0.192
394598.931136024,7249524.03576304,-0.0362094079207983,1,-0.192
395031.683673877,7249524.03576304,-0.0335825663762374,1,-0.192
395464.436211731,7249524.03576304,-0.0309557248316765,1,-0.192
395897.188749584,7249524.03576304,-0.028328883287116,1,-0.192
396329.941287437,7249524.03576304,-0.0257020417425552,1,-0.192
396762.69382529,7249524.03576304,-0.0244906900189096,1,-0.192
397195.446363144,7249524.03576304,-0.0236142340582717,1,-0.192
397628.198900997,7249524.03576304,-0.0229451099580781,1,-0.192
398060.95143885,7249524.03576304,-0.0222759858578847,1,-0.192
398493.703976703,7249524.03576304,-0.021561346398849,1,-0.192
398926.456514556,7249524.03576304,-0.0208080120306261,1,-0.192
399359.20905241,7249524.03576304,-0.0200546776624033,1,-0.192
399791.961590263,7249524.03576304,-0.0193013432941804,1,-0.192
400224.714128116,7249524.03576304,-0.0187032767646636,1,-0.192
400657.466665969,7249524.03576304,-0.0185042075478505,1,-0.192
401090.219203823,7249524.03576304,-0.0183051383310374,1,-0.192
401522.971741676,7249524.03576304,-0.0181060691142243,1,-0.192
401955.724279529,7249524.03576304,-0.0179069998974113,1,-0.192
402388.476817382,7249524.03576304,-0.0177079306805982,1,-0.192
402821.229355236,7249524.03576304,-0.0175088614637851,1,-0.192
403253.981893089,7249524.03576304,-0.017309792246972,1,-0.192
403686.734430942,7249524.03576304,-0.017110723030159,1,-0.192
404119.486968795,7249524.03576304,-0.0169116538133459,1,-0.192
404552.239506649,7249524.03576304,-0.0167125845965328,1,-0.192
404984.992044502,7249524.03576304,-0.0165135153797197,1,-0.192
405417.744582355,7249524.03576304,-0.0163402703776955,1,-0.192
405850.497120208,7249524.03576304,-0.0161722043536791,1,-0.192
406283.249658062,7249524.03576304,-0.0160041383296627,1,-0.192
406716.002195915,7249524.03576304,-0.0158360723056464,1,-0.016
407148.754733768,7249524.03576304,-0.01566800628163,1,-0.016
407581.507271621,7249524.03576304,-0.0154999402576136,1,-0.016
296796.85758119,7250742.19558274,-0.00379989416430518,1,-0.005
297229.610119043,7250742.19558274,-0.00383951446879366,1,-0.005
297662.362656896,7250742.19558274,-0.00387913477328213,1,-0.005
298095.11519475,7250742.19558274,-0.00391875507777061,1,-0.005
298527.867732603,7250742.19558274,-0.00395837538225909,1,-0.005
298960.620270456,7250742.19558274,-0.00399799568674757,1,-0.005
299393.37280831,7250742.19558274,-0.00403761599123605,1,-0.005
299826.125346163,7250742.19558274,-0.00407723629572453,1,-0.005
300258.877884016,7250742.19558274,-0.00411685660021301,1,-0.005
300691.630421869,7250742.19558274,-0.00415647690470149,1,-0.005
301124.382959723,7250742.19558274,-0.00419609720918996,1,-0.005
301557.135497576,7250742.19558274,-0.00423571751367844,1,-0.005
301989.888035429,7250742.19558274,-0.00427533781816692,1,-0.005
302422.640573282,7250742.19558274,-0.0043149581226554,1,-0.005
302855.393111135,7250742.19558274,-0.00435457842714388,1,-0.005
303288.145648989,7250742.19558274,-0.00439419873163236,1,-0.005
303720.898186842,7250742.19558274,-0.00443381903612083,1,-0.005
304153.650724695,7250742.19558274,-0.00447343934060931,1,-0.005
304586.403262548,7250742.19558274,-0.00451305964509779,1,-0.005
305019.155800402,7250742.19558274,-0.00455267994958627,1,-0.005
305451.908338255,7250742.19558274,-0.00459230025407475,1,-0.005
305884.660876108,7250742.19558274,-0.00463192055856322,1,-0.005
306317.413413961,7250742.19558274,-0.0046715408630517,1,-0.005
306750.165951815,7250742.19558274,-0.00471116116754018,1,-0.005
307182.918489668,7250742.19558274,-0.00475078147202866,1,-0.005
307615.671027521,7250742.19558274,-0.00479550844349279,1,-0.005
308048.423565374,7250742.19558274,-0.0048413764794456,1,-0.005
308481.176103228,7250742.19558274,-0.00487022120568355,1,-0.005
308913.928641081,7250742.19558274,-0.00489800664674276,1,-0.005
309346.681178934,7250742.19558274,-0.00492579208780197,1,-0.005
309779.433716787,7250742.19558274,-0.00495357752886118,1,-0.005
310212.186254641,7250742.19558274,-0.00498136296992039,1,-0.005
310644.938792494,7250742.19558274,-0.0050091484109796,1,-0.005
311077.691330347,7250742.19558274,-0.00503693385203881,1,-0.009
311510.4438682,7250742.19558274,-0.00506471929309802,1,-0.009
311943.196406054,7250742.19558274,-0.00509250473415723,1,-0.009
312375.948943907,7250742.19558274,-0.00512029017521644,1,-0.009
312808.70148176,7250742.19558274,-0.00514807561627566,1,-0.009
313241.454019613,7250742.19558274,-0.00517586105733487,1,-0.009
313674.206557467,7250742.19558274,-0.00520364649839408,1,-0.009
314106.95909532,7250742.19558274,-0.00523143193945329,1,-0.009
314539.711633173,7250742.19558274,-0.0052592173805125,1,-0.009
314972.464171026,7250742.19558274,-0.00528700282157171,1,-0.009
315405.21670888,7250742.19558274,-0.00531478826263092,1,-0.009
315837.969246733,7250742.19558274,-0.00534257370369013,1,-0.009
316270.721784586,7250742.19558274,-0.00534282226378446,1,-0.009
316703.474322439,7250742.19558274,-0.00528518834729526,1,-0.009
317136.226860293,7250742.19558274,-0.00522755443080607,1,-0.009
317568.979398146,7250742.19558274,-0.00516992051431688,1,-0.009
318001.731935999,7250742.19558274,-0.00511228659782769,1,-0.009
318434.484473852,7250742.19558274,-0.0050546526813385,1,-0.009
318867.237011706,7250742.19558274,-0.0049970187648493,1,-0.005
319299.989549559,7250742.19558274,-0.00493938484836012,1,-0.005
319732.742087412,7250742.19558274,-0.00488175093187092,1,-0.005
320165.494625265,7250742.19558274,-0.00482411701538173,1,-0.005
320598.247163119,7250742.19558274,-0.00476648309889254,1,-0.005
321030.999700972,7250742.19558274,-0.00470884918240334,1,-0.005
321463.752238825,7250742.19558274,-0.00467831523597077,1,-0.005
321896.504776678,7250742.19558274,-0.0046495994108554,1,-0.005
322329.257314532,7250742.19558274,-0.00462088358574003,1,-0.005
